label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67
A,-0.034331209670271916,0.06358076623500553,0.13697381115632679,-0.06884809682109908,0.13114311164019737,0.020707228400250716,-0.06036361305213599,-0.047110031873417224,0.15148638939177025,0.10794483895059609,0.002994643574751557,-0.05452118130919653,0.1142793433135706,-0.0683253419786438,0.0682111030825687,-0.04639485810585006,0.11583955040565137,0.04230737614822711,0.10255166842053995,-0.17752384250963862,0.18364029805080664,0.0465752419545833,0.041928495960958795,0.006930019505836344,0.13026527459279502,-0.033357180287207314,-0.014514421734087958,-0.003546310568093361,0.09602906604275471,-0.10539819548842852,-0.018836139562626225,0.22947200132674372,0.0924259168282629,0.03956398133296694,-0.0545342332916369,0.03634118149494364,-0.006123262837231601,0.0656648651839978,-0.10976101637899122,0.004292812801464371,-0.07329812002935385,0.057850375197594166,0.09975112222243204,-0.07370734868135541,0.11990415366296445,-0.06375307182278789,-0.041548568141140454,-0.06964399362145596,-0.10739113887337334,-0.1793369960962963,-0.02444099363886739,-0.039428664966110305,-0.009872476684273705,-0.026985362621465295,-0.1251043057821035,-0.23482254252375323,-0.016916428499193434,-0.04527053596981877,0.18372568710812587,-0.1291876183609443,-0.0006915201080284761,0.10241317905261002,0.07736472389159539,-0.21528495640380396,-0.058675285559052374,-0.1403971550754759,-0.03371552844114955,0.018781161258713805
A,0.06581192153024452,-0.02196623723985861,0.025793571226013737,-0.05046464477308551,-0.044799467905294266,-0.07078260970642399,-0.010867697613845081,0.030679103700672818,-0.02998480272339938,-0.06383586317249049,0.09720533954043022,0.1218106104267038,0.08593759696860875,-0.02126890684669908,-0.04277798199687802,-0.059944837950513426,0.2325388030115012,0.008499156399454755,-0.22761477639514233,-0.07457963964074413,0.07544733737026685,0.11409990066115971,0.08110795612443181,-0.05629383471589831,-0.00014705808882830088,-0.17732388265796586,-0.050727144254673215,-0.23082737619853527,0.21828344933145166,-0.1739997791796775,-0.15438718721365047,-0.06026588990988742,-0.16502771834758953,0.12461565395744065,0.07717475054327512,0.13354649870707913,0.029819966648848607,0.011274923049257438,0.049849238355361515,0.027661273999195175,-0.08281100703208444,-0.0011422317347372923,-0.015395955194305047,0.11021671611154601,-0.05027068468832345,-0.16252563011327015,-0.08037568451900406,-0.027900906419460917,-0.19702678194464343,0.08349824786131504,-0.00563534714048933,-0.041275805671762006,0.11037454439229245,-0.03181917536330869,-0.001162213547430159,0.13780759456891004,0.06502098954384139,0.13221221639929154,0.05364423678192815,-0.13046515414261328,0.1728922670096003,-0.09315435064858757,-0.08425829819861592,0.09767037830534289,0.0465376895753008,-0.030050020893075943,-0.1828269912315572,0.012012712269975134
A,0.08106593148541787,-0.11841553753473773,-0.02594416998690488,-0.05854816312668572,-0.00921893286003872,-0.21194253765549337,0.1674046358662162,-0.0723799459515321,0.012164696766214062,0.1912894253414255,0.0017872724068104286,-0.011287255192982515,-0.03295566882337049,-0.14076105953576173,-0.22585518884210398,0.14107414478689292,-0.11568323843609649,0.26023803999381934,-0.07636485286347382,0.04321956211220446,-0.06512298213155168,-0.07218596301356583,-0.03759657257795693,0.05759541956454792,-0.005840397103112512,-0.10115186184814323,-0.04250899081483677,-0.21412238559769953,-0.1696545576496734,0.12619899116935884,-0.0013123199791657963,0.08120112127911988,-0.0012064230524852573,0.03204406069416504,0.10102314483909408,0.005648652975751962,0.06563461911243158,0.14702560525534347,-0.07738488291390022,-0.1809415005937315,0.07890147877760086,0.03641058464496856,-0.017885679800565324,0.12616187876722598,-0.12787292258810962,0.09122312855770981,0.031213638380544247,0.22215320725102386,0.026752290643361973,0.08822057917961783,0.13150543008274446,0.13711121277471133,0.05251861614686812,-0.042257442210648574,0.106576747809349,-0.0018275635423135456,-0.12167490948289611,-0.08762410972713869,0.12251024337389793,-0.13519522571724024,-0.005359304614686249,0.1036864394339802,-0.0822127801174851,-0.05140154377986228,-0.055153774911961516,-0.035358027516959406,0.13412695145611037,0.15793790376580266
A,-0.18753598062413993,0.053580502682186795,-0.17982233763506308,0.09361531336511317,0.035300761138545134,0.08582574692695372,-0.17937043688354248,0.011086419946834503,-0.06355529948532343,0.11795079800237325,-0.1481535888033351,-0.05546708219108848,-0.08716999492737121,-0.11219086329514708,-0.24297296463000662,-0.13729140724093958,0.11337602191478247,0.14185944056102187,-0.23068976231812563,0.21579368793596534,-0.044867785429126776,-0.027084028620970712,-0.0349628938081734,0.008745766378497256,-0.0680873604846262,0.15391792047341604,0.028780333309841526,0.03291015295326413,0.047841043327985396,-0.08344305511571867,-0.057533956435709584,-0.0490733593194004,-0.1766892311028214,0.020585539804681658,0.0035326582258269536,-0.019843936423395082,0.010382517098536848,-0.04959415180241679,0.16622859531147693,-0.07128702368147644,0.0013023104197230004,0.2541355765103474,-0.12629374964877146,0.03920371649569571,-0.11877326591071762,-0.03913702577319259,-0.07512774829218463,0.1238312415834452,0.07778087111768225,-0.11289967441016334,-0.21372694996715647,0.12016030712162096,0.13391020144622384,0.120192247640357,-0.03988729152410003,-0.0977359787094815,-0.026665103746529504,-0.020411235029500534,0.08715878950212384,-0.12217351358931415,0.1353170831426718,-0.03461603933861798,-0.15271990221505485,-0.027307164249166266,0.11328042126429985,-0.1414068367969008,0.06917133103784692,0.024664509251567164
A,-0.01316553764312221,-0.08742817267682162,0.03150655553857329,-0.08663314255863051,0.2439645063041752,-0.09812067719426457,-0.09623839490207291,-0.03988367971372857,0.026266431706849124,0.07945575543622758,-0.04286117400969947,-0.09078443541198265,0.10144910657780931,0.03694324065881248,0.08060902811096919,0.14077421799989878,0.03139505713019914,-0.02684793370706852,0.0561511241066533,-0.12699032440602792,0.10741863832908119,-0.011821066053465144,0.05645086010479991,-0.21893296312177665,-0.029040884416049313,0.0535854732471427,0.17856764023048827,-0.1640157595873083,0.07330843206168505,-0.03907928534453857,0.0062908397797248605,0.03912087184436647,0.19847356305475036,0.019874784429067135,-0.029113449963867336,-0.02470493579350152,0.17462867439898716,0.08629837933841845,0.2811272358872775,-0.06127984029618781,0.11190750191485588,-0.02775012046835472,-0.02207237202523065,-0.10250220345528875,-0.06754672112784568,0.10981217978281038,-0.013147197838162497,0.18058046607925485,-0.28529165639903276,0.02948990578270775,-0.034349752147955284,-0.12597434757103884,-0.2153701702733259,-0.0920045611785494,-0.055647614933947515,-0.0019060762269528866,-0.04136565429591328,-0.02845645447355328,0.18225346036369675,-0.07044169497758836,-0.2312668657180166,-0.09585266552998928,0.1166152930521483,-0.17709505114978755,0.014575256166850688,-0.006930580757704993,-0.05218349920799164,0.021228719573846998
A,0.004704562786567168,0.09783746187330924,-0.024373915276306536,-0.010404311471430255,0.3070004785250324,-0.06576455860006639,-0.04599068080779455,0.05422369982097473,0.08565085596726307,0.10178944497910081,0.0318793457262219,0.007678055425600055,-0.05578648687150326,0.03540271804610736,-0.06626142500991568,0.11636791389999496,0.08690926848327292,-0.20242497324132494,-0.02676876882472696,0.07873702131454445,-0.12643244756536243,-0.14299933328098172,0.1855645085516766,0.057049504133628526,0.2649244873126895,-0.07214118656457039,-0.005868804197091697,-0.004470841771682804,-0.0620390448619591,-0.07235145233695903,0.1879072968776226,-0.08273873742901837,0.07929008989877091,0.12254553181583708,-0.09454504860017456,-0.22340343639348031,-0.08695167468314456,0.10761626217549011,-0.06253417798642838,-0.05420504878969705,-9.058098807114556e-06,0.14722115646614575,0.16910969834256023,0.20664024980818657,0.18037986861776706,0.08853908537985367,0.14033346457916168,0.2338178877762862,-0.008725156321488136,0.09555428053099407,-0.08744274488182474,-0.2850809786296318,-0.0925107787483843,0.0681508838417098,0.116195910519971,0.012969938835610519,-0.005041660497671322,-0.14622737962376256,0.040983933094617134,0.006673535179836689,0.02456226872335257,-0.13120173527243123,-0.03333549159806247,-0.11691630244084501,0.05910604246846028,0.030582791182381462,0.15001950133149997,-0.17570642727187563
A,-0.20266134040471362,0.22706633296127293,0.18244989832507186,0.03495447497282442,0.07140130205210324,-0.11850350768617636,-0.08196138341386636,-0.06406406779682676,-0.0027012876989730428,0.01027967860312761,0.06379077014396284,0.010966850724617026,0.03424446446850381,0.08507684642113127,0.051936978160491976,0.14325380605097793,-0.03503459070503926,0.03161100369228925,-0.0384943535366995,-0.15261946400594711,-0.1145191326959104,0.039924953751983454,-0.18164945408164668,-0.0005867046749044591,-0.08367991779278812,-0.043875652883038366,0.22637683359294986,0.1822205854544345,-0.1639388802458322,-0.1515065345063475,0.05200275791529042,0.021360271769193244,-0.06369220803221134,0.025604890750581005,0.025676014693760976,0.07154188032186684,0.03714783749436074,0.199648737454757,-0.02736847343797196,0.08432398962233262,0.1558536613579735,0.05537032722904249,0.019819187075254076,0.15346931190729207,0.20916529038135726,0.04534997006147618,-0.04371527001615857,0.1081166052137405,-0.1203625699712719,0.059156035429411974,-0.10319304354937696,-0.16276216957031364,0.01565958533555723,0.07450194166461062,-0.061332363247064446,0.22646265285171158,-0.028458748116998833,-0.07926195497974425,-0.10344591782512991,0.16151712973290047,0.06841353744315831,-0.06605264120362495,-0.11487375365076757,-0.06839419347238872,-0.06429604460288947,0.14328842257664168,0.11348339063848809,-0.020569454001528105
A,0.14931881062548688,0.135538792666971,-0.040433310600372196,-0.14350087339033507,-0.18321450814366572,-0.14309304839117948,0.07153153544129733,-0.0032986279116672956,-0.011105924869272797,0.09514467061740471,0.1104685495597585,-0.04574483975064724,-0.07304287347546236,0.04185452948305927,0.10741888979957281,0.04824362143142297,-0.07998187981507976,0.10009316772079693,0.046404671416395656,0.14143037712148726,0.16565700099385852,0.0850608973961248,0.18420692153659649,-0.010556425776139217,0.1633318178149569,-0.04204351937827308,-0.014238723783647596,-0.25695435653275234,-0.040708503828693565,-0.26023584584034987,-0.014804691166893869,0.029923924443299416,-0.018955054393661748,0.15234744960641,0.15506882930060656,-0.031402501613096746,0.008617523800854426,-0.1316991678016926,0.08154704863572688,0.03156973406973687,-0.17202791131494677,-0.1523284295270922,0.05506171008059883,0.15689850187041265,-0.04140352338075545,0.014518061861042202,-0.17094042598880785,-0.21708551689660097,0.04129643128209448,0.08037704914280332,-0.0448034329027471,-0.09765691640922872,0.01933232334334277,-0.00212378050608171,0.10327461111851545,0.04962039997397941,0.01637557848119077,0.019904285602796067,-0.1406659906369001,-0.05189434486722713,-0.08306826957855278,0.11639789031641165,0.047649617789473624,-0.016764619326353668,-0.10414932413681581,-0.03420439697025057,-0.005114962150209294,0.06151255223106296
A,-0.1647268864152401,0.0003822549442695708,-0.17104079995023821,-0.08678388865256777,-0.11697631362688934,-0.030972671041764113,-0.29675939242213817,-0.017960634747568233,-0.020475136628359765,-0.03435216351613534,0.03620841491913995,-0.18431334021356677,-0.06835688609770535,0.012123420908006458,-0.008423502733467772,0.001933220693461338,-0.04155697762271399,0.1126174838748957,0.1710014941834338,-0.14059553301395422,-0.07827004413947555,0.02232830335515462,-0.043118570103396155,0.09602596501284075,0.0671063191851789,-0.01638064533043735,0.05478625064470718,0.04840956836709435,0.12466400865842953,-0.08220839719549712,0.22148944422888128,0.009008217547347172,-0.12396969647450817,-0.038554571445611134,-0.0392117506309807,-0.2880561319206826,-0.17077874221673822,0.11204938113042616,0.056706568809702346,-0.1753813411501221,0.06251071053107692,0.03694275805710451,0.23728621409549294,-0.14881517165002495,0.09266484418471492,-0.2227959790673332,0.08480561496716357,0.010453270289983916,0.18164498445491384,0.3041764029983113,-0.006938887038232297,-0.003109500905034701,-0.15570019642451915,-0.122286803060358,0.11463973383355024,0.18977953242739,0.025478848210699907,0.1530126048153256,-0.02589291871385261,-0.08940133412724534,0.0315289268078969,0.07243476921568534,0.039988791462289466,-0.15755099563795497,0.0643885026526171,-0.12565811059861187,-0.04933469131304581,-0.07519333731661078
A,0.03011936332061032,0.044947326885363334,-0.15638820199703785,-0.16157452940778502,-0.03343122099243938,-0.1831462938931579,0.09397555819771496,-0.039589966510345825,-0.0650481587470845,0.11427849783247554,0.018283649087455334,0.04330371025816426,-0.21535471263848147,-0.15349596508900396,0.30861200547314643,0.1383825935225696,-0.059629676423883435,0.038351744762860795,-0.043809077558349924,0.11095329867643616,-0.20948226801114586,-0.08018875670850095,-0.005590344723545783,-0.003945432429186067,-0.09590381228073432,0.10451306615818612,-0.05801237549224905,0.04705978105350538,-0.14437770673049694,-0.09576818525605366,0.007961326567269736,-0.020549892713371876,0.22430322327579136,0.009397958351728797,0.23289643328949108,-0.04890274643231553,0.1429386214919537,-0.18743870721231076,-0.07387404692362992,0.06649032573845925,0.07204649881761041,-0.07116167785361639,-0.0340988879522216,0.0740138339599301,0.16730181897659488,-0.052527792038384,-0.016481591703697417,-0.05489389528235576,-0.09013988729569102,0.13828666881928625,-0.11084674899593895,0.03292277638680948,-0.05568690287546129,0.06617860433809494,0.17952461321145985,-0.026437568017746285,0.09136109691366688,0.04676858047596862,-0.2516590299746043,-0.02580564491507078,-0.043005394501598675,0.05621246099478208,0.10326793338648854,-0.16122389229732523,0.01846057120466051,-0.13568779628928548,-0.0031372870609873635,0.04319579182946964
