label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67
A,0.0,0.0,0.0,0.3437918722629547,-0.16263656318187714,-0.11995387822389603,0.5775251984596252,-0.6048952341079712,-0.151343435049057,0.6068704128265381,-1.0296614170074463,-0.1819181591272354,0.579831600189209,-1.3459793329238892,-0.1955041140317917,0.4524179995059967,-0.9472942352294922,-0.01906742714345455,0.4421166479587555,-1.13972806930542,-0.17344118654727936,0.38834527134895325,-0.876715898513794,-0.26838359236717224,0.39166197180747986,-0.7264642119407654,-0.316153347492218,0.22134369611740112,-0.9749636650085449,-0.021280374377965927,0.19266124069690704,-1.0727324485778809,-0.1835184246301651,0.1722739189863205,-0.7482830882072449,-0.24269892275333405,0.18413762748241425,-0.6169978380203247,-0.25578784942626953,0.01793275773525238,-0.9341798424720764,-0.05289411172270775,-0.003904634155333042,-1.012759804725647,-0.22348618507385254,-0.007791633252054453,-0.7001526951789856,-0.20072123408317566,0.01568065956234932,-0.5863227248191833,-0.15109331905841827,-0.16399915516376495,-0.8523262143135071,-0.09514547884464264,-0.1561289131641388,-0.8942646384239197,-0.2046389877796173,-0.16408401727676392,-0.6670190691947937,-0.172366663813591,-0.1486091911792755,-0.5728066563606262,-0.12346100062131882,0.7424023151397705,0.37512293457984924,0.4295550584793091,0.3614591956138611,0.2813713252544403
A,0.0,0.0,0.0,0.3185587525367737,-0.2485264241695404,-0.06312637776136398,0.4417060315608978,-0.6747488975524902,-0.07272527366876602,0.4159514904022217,-1.0202356576919556,-0.0882173553109169,0.37508082389831543,-1.2698529958724976,-0.08738511055707932,0.2150360345840454,-1.0082635879516602,0.020645296201109886,0.31650763750076294,-1.0716361999511719,-0.09322116523981094,0.31994181871414185,-0.8301668763160706,-0.1725875288248062,0.29285866022109985,-0.747197151184082,-0.21979880332946777,0.03860154375433922,-0.9992532730102539,0.0016635865904390812,0.13388244807720184,-0.9965412020683289,-0.10247290879487991,0.16584807634353638,-0.74620521068573,-0.14494724571704865,0.151481032371521,-0.6885581612586975,-0.16761748492717743,-0.11649288237094879,-0.9207181334495544,-0.04129638522863388,-0.014153553172945976,-0.9114072918891907,-0.16155268251895905,0.029816647991538048,-0.6828126907348633,-0.15119145810604095,0.01866530440747738,-0.6460626125335693,-0.12939870357513428,-0.2515648305416107,-0.7967408299446106,-0.09092804044485092,-0.14706262946128845,-0.7761759161949158,-0.17058804631233215,-0.1156260222196579,-0.62992924451828,-0.15447261929512024,-0.13320748507976532,-0.6129378080368042,-0.13269948959350586,0.5990014672279358,0.36335301399230957,0.37138834595680237,0.3185363709926605,0.22256878018379211
A,0.0,0.0,0.0,0.3185587525367737,-0.2485264241695404,-0.06312637776136398,0.4417060315608978,-0.6747488975524902,-0.07272527366876602,0.4159514904022217,-1.0202356576919556,-0.0882173553109169,0.37508082389831543,-1.2698529958724976,-0.08738511055707932,0.2150360345840454,-1.0082635879516602,0.020645296201109886,0.31650763750076294,-1.0716361999511719,-0.09322116523981094,0.31994181871414185,-0.8301668763160706,-0.1725875288248062,0.29285866022109985,-0.747197151184082,-0.21979880332946777,0.03860154375433922,-0.9992532730102539,0.0016635865904390812,0.13388244807720184,-0.9965412020683289,-0.10247290879487991,0.16584807634353638,-0.74620521068573,-0.14494724571704865,0.151481032371521,-0.6885581612586975,-0.16761748492717743,-0.11649288237094879,-0.9207181334495544,-0.04129638522863388,-0.014153553172945976,-0.9114072918891907,-0.16155268251895905,0.029816647991538048,-0.6828126907348633,-0.15119145810604095,0.01866530440747738,-0.6460626125335693,-0.12939870357513428,-0.2515648305416107,-0.7967408299446106,-0.09092804044485092,-0.14706262946128845,-0.7761759161949158,-0.17058804631233215,-0.1156260222196579,-0.62992924451828,-0.15447261929512024,-0.13320748507976532,-0.6129378080368042,-0.13269948959350586,0.5990014672279358,0.36335301399230957,0.37138834595680237,0.3185363709926605,0.22256878018379211
A,0.0,0.0,0.0,0.2684098780155182,-0.26881885528564453,-0.06281737238168716,0.3556625247001648,-0.6846741437911987,-0.09118639677762985,0.31297850608825684,-0.9711591601371765,-0.11852165311574936,0.28669318556785583,-1.200024127960205,-0.12660475075244904,0.12221462279558182,-1.0334088802337646,-0.05535072833299637,0.23084498941898346,-0.9928261637687683,-0.17339235544204712,0.21076592803001404,-0.7544857859611511,-0.24318651854991913,0.15501412749290466,-0.7745208144187927,-0.2891046702861786,-0.04709988832473755,-0.9955245852470398,-0.08192917704582214,0.06434015184640884,-0.9004642367362976,-0.18528340756893158,0.08656512200832367,-0.645323634147644,-0.21513192355632782,0.060363516211509705,-0.692237138748169,-0.2398611605167389,-0.1867629438638687,-0.8734120726585388,-0.12496916949748993,-0.09194721281528473,-0.7934336066246033,-0.23949788510799408,-0.061556242406368256,-0.5633625984191895,-0.21980822086334229,-0.09283021837472916,-0.610164999961853,-0.20328642427921295,-0.2975201904773712,-0.7135840058326721,-0.17383086681365967,-0.23567228019237518,-0.6396805644035339,-0.24749571084976196,-0.21494588255882263,-0.5010074973106384,-0.2327454388141632,-0.2543792128562927,-0.5396600365638733,-0.22062399983406067,0.5211495161056519,0.350342333316803,0.35843294858932495,0.29026877880096436,0.1852034032344818
A,0.0,0.0,0.0,0.2373013198375702,-0.3078477084636688,-0.05530250445008278,0.30661994218826294,-0.7537145614624023,-0.07927481830120087,0.25587940216064453,-1.0704604387283325,-0.10946757346391678,0.22179900109767914,-1.2984387874603271,-0.12060266733169556,0.12432039529085159,-1.0464036464691162,-0.023286182433366776,0.1429881602525711,-1.1236872673034668,-0.14793191850185394,0.1613389551639557,-0.8539044857025146,-0.2205434888601303,0.13967269659042358,-0.8190097808837891,-0.26452499628067017,-0.06373152881860733,-0.9961642622947693,-0.05995848774909973,-0.028820278123021126,-1.0875953435897827,-0.17940735816955566,0.03206871449947357,-0.7715383768081665,-0.21034735441207886,0.01792222447693348,-0.7538474798202515,-0.2251637727022171,-0.229043647646904,-0.8702210783958435,-0.11494670808315277,-0.19661010801792145,-0.9597539901733398,-0.24725426733493805,-0.12091440707445145,-0.6675207018852234,-0.2125404328107834,-0.14011578261852264,-0.6516342759132385,-0.17367511987686157,-0.37982553243637085,-0.7075662016868591,-0.17556965351104736,-0.33219417929649353,-0.745424747467041,-0.25560566782951355,-0.2645840644836426,-0.5827224850654602,-0.22397951781749725,-0.2793837785720825,-0.5735898017883301,-0.19384567439556122,0.5528355240821838,0.33187317848205566,0.30442988872528076,0.2431817501783371,0.168440580368042
A,0.0,0.0,0.0,0.2373013198375702,-0.3078477084636688,-0.05530250445008278,0.30661994218826294,-0.7537145614624023,-0.07927481830120087,0.25587940216064453,-1.0704604387283325,-0.10946757346391678,0.22179900109767914,-1.2984387874603271,-0.12060266733169556,0.12432039529085159,-1.0464036464691162,-0.023286182433366776,0.1429881602525711,-1.1236872673034668,-0.14793191850185394,0.1613389551639557,-0.8539044857025146,-0.2205434888601303,0.13967269659042358,-0.8190097808837891,-0.26452499628067017,-0.06373152881860733,-0.9961642622947693,-0.05995848774909973,-0.028820278123021126,-1.0875953435897827,-0.17940735816955566,0.03206871449947357,-0.7715383768081665,-0.21034735441207886,0.01792222447693348,-0.7538474798202515,-0.2251637727022171,-0.229043647646904,-0.8702210783958435,-0.11494670808315277,-0.19661010801792145,-0.9597539901733398,-0.24725426733493805,-0.12091440707445145,-0.6675207018852234,-0.2125404328107834,-0.14011578261852264,-0.6516342759132385,-0.17367511987686157,-0.37982553243637085,-0.7075662016868591,-0.17556965351104736,-0.33219417929649353,-0.745424747467041,-0.25560566782951355,-0.2645840644836426,-0.5827224850654602,-0.22397951781749725,-0.2793837785720825,-0.5735898017883301,-0.19384567439556122,0.5528355240821838,0.33187317848205566,0.30442988872528076,0.2431817501783371,0.168440580368042
A,0.0,0.0,0.0,0.24304436147212982,-0.3957625925540924,-0.056145668029785156,0.2928601801395416,-0.8532677292823792,-0.08736008405685425,0.24256300926208496,-1.1893529891967773,-0.12681004405021667,0.20318379998207092,-1.4475287199020386,-0.14692476391792297,0.10212179273366928,-1.0641789436340332,-0.0369703508913517,0.09443502128124237,-1.248746633529663,-0.15356500446796417,0.15647195279598236,-0.9874765872955322,-0.20901837944984436,0.15063577890396118,-0.9128488302230835,-0.23955464363098145,-0.07111959159374237,-0.9945060610771179,-0.07680979371070862,-0.07381914556026459,-1.2313683032989502,-0.1994021236896515,0.03402305394411087,-0.9129170179367065,-0.2274703085422516,0.029327552765607834,-0.8398472666740417,-0.2379448115825653,-0.2359129786491394,-0.8622399568557739,-0.1325267255306244,-0.24411103129386902,-1.1298043727874756,-0.27278390526771545,-0.10891004651784897,-0.821087658405304,-0.23219245672225952,-0.10906223207712173,-0.7311677932739258,-0.18358398973941803,-0.40075409412384033,-0.6970773935317993,-0.19268952310085297,-0.368046373128891,-0.8823444843292236,-0.28503891825675964,-0.25885772705078125,-0.7215908169746399,-0.24698054790496826,-0.2620636224746704,-0.6508995294570923,-0.2077881544828415,0.6039336919784546,0.2574777901172638,0.24489480257034302,0.18941456079483032,0.1469537764787674
A,0.0,0.0,0.0,0.24959562718868256,-0.39011824131011963,-0.05790792033076286,0.3004964292049408,-0.8416125774383545,-0.08922746777534485,0.24948786199092865,-1.1782176494598389,-0.1275278776884079,0.20806348323822021,-1.430889368057251,-0.14680001139640808,0.10458637773990631,-1.0543429851531982,-0.041864462196826935,0.10198897123336792,-1.2396553754806519,-0.1531122624874115,0.1570947766304016,-0.9799075126647949,-0.2062450647354126,0.14648327231407166,-0.9057410955429077,-0.23680613934993744,-0.07176473736763,-0.9943602085113525,-0.07808680832386017,-0.07056847214698792,-1.2213438749313354,-0.19746613502502441,0.0325629860162735,-0.9107884168624878,-0.22866977751255035,0.028395069763064384,-0.8430489897727966,-0.2422410398721695,-0.23469214141368866,-0.8639926910400391,-0.12906679511070251,-0.24569930136203766,-1.1308379173278809,-0.2664182186126709,-0.10970892757177353,-0.8352262377738953,-0.23539315164089203,-0.10778452455997467,-0.748403012752533,-0.19421826303005219,-0.39512312412261963,-0.7029336094856262,-0.18408620357513428,-0.3640490174293518,-0.8907464742660522,-0.280973345041275,-0.24979078769683838,-0.736943781375885,-0.253234326839447,-0.24413494765758514,-0.6655183434486389,-0.22061187028884888,0.5992541909217834,0.24867676198482513,0.24469101428985596,0.18360617756843567,0.15978564321994781
A,0.0,0.0,0.0,0.25145262479782104,-0.38775596022605896,-0.05910449102520943,0.30487504601478577,-0.8335949778556824,-0.0923297256231308,0.24839730560779572,-1.1777132749557495,-0.13210612535476685,0.21171465516090393,-1.4361913204193115,-0.15200753509998322,0.11207056790590286,-1.0524216890335083,-0.05161906033754349,0.11363409459590912,-1.2454098463058472,-0.16460289061069489,0.16261306405067444,-0.9781869649887085,-0.21470917761325836,0.14598900079727173,-0.9059485793113708,-0.24292483925819397,-0.06804688274860382,-0.9937203526496887,-0.08882249146699905,-0.06827667355537415,-1.2267744541168213,-0.21123522520065308,0.03602957725524902,-0.9109545946121216,-0.24203361570835114,0.03403158113360405,-0.8453383445739746,-0.25540265440940857,-0.23023132979869843,-0.8603771328926086,-0.140432208776474,-0.24768398702144623,-1.1329448223114014,-0.27994459867477417,-0.10826711356639862,-0.8300179243087769,-0.2498036026954651,-0.0985250324010849,-0.7438992857933044,-0.209518164396286,-0.38936761021614075,-0.6975392699241638,-0.1962117850780487,-0.3760248124599457,-0.8974435925483704,-0.2965432405471802,-0.25546446442604065,-0.7456961274147034,-0.27310246229171753,-0.23278290033340454,-0.672245442867279,-0.24350464344024658,0.6126684546470642,0.2433161735534668,0.24532873928546906,0.18890875577926636,0.16551484167575836
A,0.0,0.0,0.0,0.25145262479782104,-0.38775596022605896,-0.05910449102520943,0.30487504601478577,-0.8335949778556824,-0.0923297256231308,0.24839730560779572,-1.1777132749557495,-0.13210612535476685,0.21171465516090393,-1.4361913204193115,-0.15200753509998322,0.11207056790590286,-1.0524216890335083,-0.05161906033754349,0.11363409459590912,-1.2454098463058472,-0.16460289061069489,0.16261306405067444,-0.9781869649887085,-0.21470917761325836,0.14598900079727173,-0.9059485793113708,-0.24292483925819397,-0.06804688274860382,-0.9937203526496887,-0.08882249146699905,-0.06827667355537415,-1.2267744541168213,-0.21123522520065308,0.03602957725524902,-0.9109545946121216,-0.24203361570835114,0.03403158113360405,-0.8453383445739746,-0.25540265440940857,-0.23023132979869843,-0.8603771328926086,-0.140432208776474,-0.24768398702144623,-1.1329448223114014,-0.27994459867477417,-0.10826711356639862,-0.8300179243087769,-0.2498036026954651,-0.0985250324010849,-0.7438992857933044,-0.209518164396286,-0.38936761021614075,-0.6975392699241638,-0.1962117850780487,-0.3760248124599457,-0.8974435925483704,-0.2965432405471802,-0.25546446442604065,-0.7456961274147034,-0.27310246229171753,-0.23278290033340454,-0.672245442867279,-0.24350464344024658,0.6126684546470642,0.2433161735534668,0.24532873928546906,0.18890875577926636,0.16551484167575836
A,0.0,0.0,0.0,0.2559795379638672,-0.3726658821105957,-0.06839074194431305,0.31478336453437805,-0.8386567831039429,-0.09916592389345169,0.25404003262519836,-1.189634084701538,-0.1311185508966446,0.21034644544124603,-1.4484859704971313,-0.14001360535621643,0.11755058169364929,-1.0462342500686646,-0.0793168842792511,0.13483330607414246,-1.249643087387085,-0.1881561279296875,0.16899384558200836,-0.9587998390197754,-0.22568131983280182,0.13218988478183746,-0.8978205323219299,-0.24619342386722565,-0.07653603702783585,-0.9908483624458313,-0.11118322610855103,-0.06980980187654495,-1.2398200035095215,-0.23274393379688263,0.029041029512882233,-0.9048581719398499,-0.25734826922416687,0.018521258607506752,-0.8509475588798523,-0.2671149671077728,-0.2429852932691574,-0.8551943302154541,-0.15554863214492798,-0.2582729458808899,-1.145182490348816,-0.2933652400970459,-0.11206047981977463,-0.8198241591453552,-0.2575418949127197,-0.1072540208697319,-0.7364247441291809,-0.21480844914913177,-0.39791637659072876,-0.69643634557724,-0.20421111583709717,-0.3781052529811859,-0.896780252456665,-0.30303341150283813,-0.2521536648273468,-0.7338000535964966,-0.2772892713546753,-0.2373398095369339,-0.6633370518684387,-0.24730446934700012,0.6200542449951172,0.22380508482456207,0.23004963994026184,0.18984445929527283,0.16952119767665863
A,0.0,0.0,0.0,0.2559795379638672,-0.3726658821105957,-0.06839074194431305,0.31478336453437805,-0.8386567831039429,-0.09916592389345169,0.25404003262519836,-1.189634084701538,-0.1311185508966446,0.21034644544124603,-1.4484859704971313,-0.14001360535621643,0.11755058169364929,-1.0462342500686646,-0.0793168842792511,0.13483330607414246,-1.249643087387085,-0.1881561279296875,0.16899384558200836,-0.9587998390197754,-0.22568131983280182,0.13218988478183746,-0.8978205323219299,-0.24619342386722565,-0.07653603702783585,-0.9908483624458313,-0.11118322610855103,-0.06980980187654495,-1.2398200035095215,-0.23274393379688263,0.029041029512882233,-0.9048581719398499,-0.25734826922416687,0.018521258607506752,-0.8509475588798523,-0.2671149671077728,-0.2429852932691574,-0.8551943302154541,-0.15554863214492798,-0.2582729458808899,-1.145182490348816,-0.2933652400970459,-0.11206047981977463,-0.8198241591453552,-0.2575418949127197,-0.1072540208697319,-0.7364247441291809,-0.21480844914913177,-0.39791637659072876,-0.69643634557724,-0.20421111583709717,-0.3781052529811859,-0.896780252456665,-0.30303341150283813,-0.2521536648273468,-0.7338000535964966,-0.2772892713546753,-0.2373398095369339,-0.6633370518684387,-0.24730446934700012,0.6200542449951172,0.22380508482456207,0.23004963994026184,0.18984445929527283,0.16952119767665863
A,0.0,0.0,0.0,0.23159541189670563,-0.3823948800563812,-0.0642026960849762,0.2733219861984253,-0.8528982400894165,-0.09675261378288269,0.2124374657869339,-1.2037092447280884,-0.13103660941123962,0.16786572337150574,-1.4636529684066772,-0.14385336637496948,0.07687513530254364,-1.0480290651321411,-0.07480151206254959,0.08512858301401138,-1.2412989139556885,-0.17396168410778046,0.14201557636260986,-0.9517170786857605,-0.20341095328330994,0.11506836116313934,-0.8711377382278442,-0.2183385044336319,-0.11239400506019592,-0.9878906607627869,-0.10695646703243256,-0.09130242466926575,-1.2382330894470215,-0.21550822257995605,0.015522709116339684,-0.9052887558937073,-0.2303522676229477,-0.009070998057723045,-0.829700231552124,-0.2341391146183014,-0.2763567566871643,-0.8514898419380188,-0.1502014696598053,-0.274369478225708,-1.148759126663208,-0.2791140079498291,-0.12482918798923492,-0.8299931883811951,-0.2307007610797882,-0.13600143790245056,-0.7285753488540649,-0.18006379902362823,-0.4364427626132965,-0.6890420317649841,-0.1970369964838028,-0.3979504704475403,-0.8999999165534973,-0.29085204005241394,-0.26987457275390625,-0.7358149290084839,-0.25213712453842163,-0.2677173912525177,-0.6550478935241699,-0.2123212218284607,0.6215793490409851,0.23098081350326538,0.22776144742965698,0.18894267082214355,0.17279312014579773
