label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67
I,0.0,0.0,0.0,0.337117463350296,-0.053946349769830704,-0.09241276234388351,0.6541016101837158,-0.35464292764663696,-0.13563743233680725,0.7141605019569397,-0.6324192881584167,-0.1715937852859497,0.43638378381729126,-0.7165133953094482,-0.17936275899410248,0.6007930636405945,-0.8580937385559082,-0.11568709462881088,0.6988188624382019,-1.2181756496429443,-0.22172538936138153,0.6443876028060913,-0.913316011428833,-0.24996475875377655,0.598962664604187,-0.7032825350761414,-0.2573135495185852,0.41543418169021606,-0.8973079323768616,-0.14917410910129547,0.5201571583747864,-1.2771682739257812,-0.31319501996040344,0.5048305988311768,-0.9111535549163818,-0.3586193919181824,0.46193942427635193,-0.6974433064460754,-0.3561478853225708,0.2271539568901062,-0.9132459759712219,-0.20133346319198608,0.30147698521614075,-1.2005267143249512,-0.35658371448516846,0.36612004041671753,-0.811387300491333,-0.4091144800186157,0.3885909914970398,-0.5627433061599731,-0.4158729016780853,0.049509357661008835,-0.8877501487731934,-0.2589644491672516,-0.002733127912506461,-1.247493028640747,-0.3602598309516907,0.008174050599336624,-1.446176290512085,-0.4295099675655365,0.023525213822722435,-1.7006731033325195,-0.47872602939605713,0.4245741367340088,0.20982828736305237,0.29145628213882446,0.4415214955806732,0.842504620552063
I,0.0,0.0,0.0,0.3419543206691742,-0.07837248593568802,-0.10163269937038422,0.6345314383506775,-0.35893186926841736,-0.15570570528507233,0.6929646730422974,-0.6302950382232666,-0.19862066209316254,0.42307499051094055,-0.7076518535614014,-0.21182265877723694,0.5778891444206238,-0.8629584908485413,-0.14204055070877075,0.677080512046814,-1.184253215789795,-0.23969444632530212,0.6342090368270874,-0.8936120271682739,-0.25088292360305786,0.5878466963768005,-0.6933533549308777,-0.24508140981197357,0.4015694558620453,-0.9004456996917725,-0.1671513020992279,0.504945695400238,-1.2391750812530518,-0.31430238485336304,0.4982430636882782,-0.8916975855827332,-0.3419654965400696,0.4660663306713104,-0.7059516906738281,-0.33111801743507385,0.22435638308525085,-0.9073102474212646,-0.20965416729450226,0.29850655794143677,-1.1654568910598755,-0.3551900088787079,0.36636367440223694,-0.7830919027328491,-0.3945010304450989,0.3800165057182312,-0.5434958934783936,-0.39440569281578064,0.05133502930402756,-0.8765313029289246,-0.25820818543434143,0.0037595562171190977,-1.2369306087493896,-0.3596651554107666,0.01979464292526245,-1.440406322479248,-0.42665937542915344,0.03343185409903526,-1.6953712701797485,-0.47301459312438965,0.41166558861732483,0.19870196282863617,0.2624363601207733,0.43671971559524536,0.8467356562614441
I,0.0,0.0,0.0,0.33800560235977173,-0.06207843869924545,-0.09954233467578888,0.6425739526748657,-0.3518750071525574,-0.1521727442741394,0.7003437280654907,-0.6208869218826294,-0.19637802243232727,0.4299248456954956,-0.700998842716217,-0.21256427466869354,0.5902112126350403,-0.857925534248352,-0.13157163560390472,0.6815482974052429,-1.188175082206726,-0.23056498169898987,0.6499179601669312,-0.90349942445755,-0.24436111748218536,0.6046455502510071,-0.6919716596603394,-0.2399563491344452,0.4124484360218048,-0.8966930508613586,-0.1607104241847992,0.5115190744400024,-1.255087971687317,-0.3165822923183441,0.5108655095100403,-0.9055591225624084,-0.3505549728870392,0.4766791760921478,-0.704013466835022,-0.33973175287246704,0.23310977220535278,-0.9050849080085754,-0.20774875581264496,0.30602091550827026,-1.2004156112670898,-0.36099061369895935,0.3769250810146332,-0.8177003264427185,-0.4050080478191376,0.39315029978752136,-0.570935070514679,-0.40455472469329834,0.05761021375656128,-0.8676726818084717,-0.2608634829521179,0.007244505453854799,-1.226629376411438,-0.36758938431739807,0.024577707052230835,-1.4248175621032715,-0.4372125566005707,0.03853306919336319,-1.674639105796814,-0.4833683967590332,0.4132241904735565,0.1987367570400238,0.27073904871940613,0.41952550411224365,0.8372976183891296
I,0.0,0.0,0.0,0.33800560235977173,-0.06207843869924545,-0.09954233467578888,0.6425739526748657,-0.3518750071525574,-0.1521727442741394,0.7003437280654907,-0.6208869218826294,-0.19637802243232727,0.4299248456954956,-0.700998842716217,-0.21256427466869354,0.5902112126350403,-0.857925534248352,-0.13157163560390472,0.6815482974052429,-1.188175082206726,-0.23056498169898987,0.6499179601669312,-0.90349942445755,-0.24436111748218536,0.6046455502510071,-0.6919716596603394,-0.2399563491344452,0.4124484360218048,-0.8966930508613586,-0.1607104241847992,0.5115190744400024,-1.255087971687317,-0.3165822923183441,0.5108655095100403,-0.9055591225624084,-0.3505549728870392,0.4766791760921478,-0.704013466835022,-0.33973175287246704,0.23310977220535278,-0.9050849080085754,-0.20774875581264496,0.30602091550827026,-1.2004156112670898,-0.36099061369895935,0.3769250810146332,-0.8177003264427185,-0.4050080478191376,0.39315029978752136,-0.570935070514679,-0.40455472469329834,0.05761021375656128,-0.8676726818084717,-0.2608634829521179,0.007244505453854799,-1.226629376411438,-0.36758938431739807,0.024577707052230835,-1.4248175621032715,-0.4372125566005707,0.03853306919336319,-1.674639105796814,-0.4833683967590332,0.4132241904735565,0.1987367570400238,0.27073904871940613,0.41952550411224365,0.8372976183891296
I,0.0,0.0,0.0,0.3414747714996338,-0.0632190927863121,-0.09805303812026978,0.6405094861984253,-0.3497348129749298,-0.1511377990245819,0.6922428607940674,-0.6281788349151611,-0.19488832354545593,0.42359086871147156,-0.7047059535980225,-0.21036642789840698,0.5822625160217285,-0.866416871547699,-0.13665883243083954,0.6734207272529602,-1.195549488067627,-0.23543840646743774,0.6408884525299072,-0.9092175960540771,-0.24630136787891388,0.5960662364959717,-0.7018333673477173,-0.23998287320137024,0.40060463547706604,-0.9013139605522156,-0.16476963460445404,0.4993857443332672,-1.2530839443206787,-0.3196469843387604,0.5000536441802979,-0.9030353426933289,-0.34882161021232605,0.46745020151138306,-0.7097252011299133,-0.33567914366722107,0.22023442387580872,-0.9068167805671692,-0.21062211692333221,0.29259049892425537,-1.186598300933838,-0.3641734719276428,0.368662029504776,-0.804960310459137,-0.4048265814781189,0.3877725899219513,-0.5623357892036438,-0.40279415249824524,0.04756143316626549,-0.8733106255531311,-0.26198285818099976,-0.0021018567495048046,-1.2358216047286987,-0.3729110658168793,0.013872634619474411,-1.443978190422058,-0.4446277618408203,0.02685241959989071,-1.7046383619308472,-0.4923248291015625,0.42019784450531006,0.19481819868087769,0.26530107855796814,0.42856302857398987,0.8628974556922913
I,0.0,0.0,0.0,0.34350502490997314,-0.07152455300092697,-0.09366153180599213,0.6436912417411804,-0.3608996570110321,-0.14236289262771606,0.7067347764968872,-0.6336516737937927,-0.18215006589889526,0.4363117814064026,-0.7102696895599365,-0.1932244449853897,0.5823628902435303,-0.8622077703475952,-0.13257996737957,0.6887875199317932,-1.2061046361923218,-0.2310791015625,0.6483887434005737,-0.9090715050697327,-0.24718666076660156,0.6014134287834167,-0.7035912275314331,-0.24522364139556885,0.4061988294124603,-0.8992372751235962,-0.1624031960964203,0.5156400799751282,-1.2579929828643799,-0.31331056356430054,0.5026724934577942,-0.8947415351867676,-0.34904515743255615,0.46674564480781555,-0.7023568749427795,-0.34166961908340454,0.22801780700683594,-0.9068375825881958,-0.20819543302059174,0.30007827281951904,-1.193299651145935,-0.35206517577171326,0.3710922598838806,-0.805793821811676,-0.3952191174030304,0.391708642244339,-0.5653606653213501,-0.39732205867767334,0.05343524366617203,-0.8722303509712219,-0.2592383325099945,0.0036905468441545963,-1.2424030303955078,-0.3548702001571655,0.023267783224582672,-1.438219666481018,-0.4174984097480774,0.038434263318777084,-1.688749074935913,-0.46087783575057983,0.40945398807525635,0.19547562301158905,0.27306458353996277,0.4232848286628723,0.8411815166473389
I,0.0,0.0,0.0,0.34821853041648865,-0.060836318880319595,-0.09387065470218658,0.6635587215423584,-0.34998196363449097,-0.14301565289497375,0.722052276134491,-0.6230435371398926,-0.18377387523651123,0.44440123438835144,-0.7047463655471802,-0.1959036886692047,0.6007205843925476,-0.8527174592018127,-0.13242599368095398,0.7085956335067749,-1.2095186710357666,-0.2335730642080307,0.6624464988708496,-0.9098892211914062,-0.25098058581352234,0.6102843880653381,-0.7017303705215454,-0.25052788853645325,0.4182596504688263,-0.8930801749229431,-0.16573062539100647,0.5338832139968872,-1.2711877822875977,-0.32510697841644287,0.511917769908905,-0.9004725217819214,-0.3641681969165802,0.4704766869544983,-0.6965417861938477,-0.3567661941051483,0.2357926070690155,-0.9044870138168335,-0.21566471457481384,0.30788689851760864,-1.2136479616165161,-0.3651459813117981,0.37920841574668884,-0.8248738646507263,-0.41524404287338257,0.41101840138435364,-0.5816341638565063,-0.4216318130493164,0.057179395109415054,-0.8693816065788269,-0.2706437110900879,0.004580862820148468,-1.2388325929641724,-0.3693670332431793,0.023761164397001266,-1.4255683422088623,-0.4355223476886749,0.043235890567302704,-1.6678146123886108,-0.48200616240501404,0.42033907771110535,0.1919286847114563,0.2790135145187378,0.42114192247390747,0.8260531425476074
I,0.0,0.0,0.0,0.34821853041648865,-0.060836318880319595,-0.09387065470218658,0.6635587215423584,-0.34998196363449097,-0.14301565289497375,0.722052276134491,-0.6230435371398926,-0.18377387523651123,0.44440123438835144,-0.7047463655471802,-0.1959036886692047,0.6007205843925476,-0.8527174592018127,-0.13242599368095398,0.7085956335067749,-1.2095186710357666,-0.2335730642080307,0.6624464988708496,-0.9098892211914062,-0.25098058581352234,0.6102843880653381,-0.7017303705215454,-0.25052788853645325,0.4182596504688263,-0.8930801749229431,-0.16573062539100647,0.5338832139968872,-1.2711877822875977,-0.32510697841644287,0.511917769908905,-0.9004725217819214,-0.3641681969165802,0.4704766869544983,-0.6965417861938477,-0.3567661941051483,0.2357926070690155,-0.9044870138168335,-0.21566471457481384,0.30788689851760864,-1.2136479616165161,-0.3651459813117981,0.37920841574668884,-0.8248738646507263,-0.41524404287338257,0.41101840138435364,-0.5816341638565063,-0.4216318130493164,0.057179395109415054,-0.8693816065788269,-0.2706437110900879,0.004580862820148468,-1.2388325929641724,-0.3693670332431793,0.023761164397001266,-1.4255683422088623,-0.4355223476886749,0.043235890567302704,-1.6678146123886108,-0.48200616240501404,0.42033907771110535,0.1919286847114563,0.2790135145187378,0.42114192247390747,0.8260531425476074
I,0.0,0.0,0.0,0.3408735990524292,-0.0709291398525238,-0.10203868895769119,0.6433891654014587,-0.3578541576862335,-0.1563006341457367,0.7009353637695312,-0.6204972863197327,-0.19984875619411469,0.4232378602027893,-0.7034270167350769,-0.21269230544567108,0.5878388285636902,-0.8599582314491272,-0.14222566783428192,0.6844853758811951,-1.1793978214263916,-0.24662984907627106,0.6395589113235474,-0.8900865316390991,-0.25645729899406433,0.595576822757721,-0.6946089863777161,-0.24801746010780334,0.40656962990760803,-0.8978726267814636,-0.16889598965644836,0.5136070847511292,-1.2377293109893799,-0.3282488286495209,0.5057317018508911,-0.8871431350708008,-0.3536378741264343,0.47716760635375977,-0.7074176073074341,-0.3369789123535156,0.22793638706207275,-0.9088705778121948,-0.21484334766864777,0.30746424198150635,-1.17292058467865,-0.3735983371734619,0.3722292482852936,-0.782088041305542,-0.4126144051551819,0.3898449242115021,-0.543917179107666,-0.4084569215774536,0.05915864184498787,-0.884662926197052,-0.2665726840496063,0.011354050599038601,-1.2399370670318604,-0.3792736232280731,0.023182367905974388,-1.4445080757141113,-0.45159873366355896,0.03891358524560928,-1.707440972328186,-0.4996313750743866,0.41360270977020264,0.19644884765148163,0.2636457085609436,0.44372469186782837,0.8553887009620667
I,0.0,0.0,0.0,0.3460622727870941,-0.07001311331987381,-0.09854789823293686,0.6359423995018005,-0.35358235239982605,-0.161070317029953,0.6893457174301147,-0.6189886927604675,-0.21757829189300537,0.41806790232658386,-0.6992678642272949,-0.24424047768115997,0.5790059566497803,-0.8767726421356201,-0.1308344304561615,0.6723067760467529,-1.1902178525924683,-0.24477754533290863,0.6323482990264893,-0.9000385999679565,-0.2637474536895752,0.579804003238678,-0.7020362019538879,-0.25917813181877136,0.39375925064086914,-0.9041551947593689,-0.16570168733596802,0.5014083981513977,-1.2431395053863525,-0.33261749148368835,0.500192403793335,-0.8874098062515259,-0.3623252511024475,0.46889767050743103,-0.7036600708961487,-0.3452838063240051,0.21592162549495697,-0.905670166015625,-0.2214941829442978,0.2966826558113098,-1.175809621810913,-0.3862815797328949,0.37170034646987915,-0.7877813577651978,-0.4235507845878601,0.38608068227767944,-0.5501683950424194,-0.41505515575408936,0.04754865542054176,-0.8742281794548035,-0.2837618589401245,0.004361461848020554,-1.2261213064193726,-0.4034622013568878,0.01450271625071764,-1.4358737468719482,-0.47657015919685364,0.020144673064351082,-1.7029480934143066,-0.5222846865653992,0.4169952869415283,0.21680767834186554,0.27945271134376526,0.43909162282943726,0.8627982139587402
